portfolio,signal_id,ticker,isu_cd,market,name,signal_date,scheduled_execution_date,fast_score,pattern_score,ranking,execution_result
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_010140_KR7010140002_KOSPI_01,010140,KR7010140002,KOSPI,삼성중공업,2024-03-15,2024-03-18,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_243840_KR7243840006_KOSDAQ_01,243840,KR7243840006,KOSDAQ,신흥에스이씨,2024-03-15,2024-03-18,77.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009450_KR7009450008_KOSPI_02,009450,KR7009450008,KOSPI,경동나비엔,2024-03-22,2024-03-25,78.49,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_075580_KR7075580001_KOSPI_01,075580,KR7075580001,KOSPI,세진중공업,2024-03-22,2024-03-25,77.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_178320_KR7178320008_KOSDAQ_01,178320,KR7178320008,KOSDAQ,서진시스템,2024-03-22,2024-03-25,77.99,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_039130_KR7039130000_KOSPI_01,039130,KR7039130000,KOSPI,하나투어,2024-03-22,2024-03-25,77.05,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_084370_KR7084370006_KOSDAQ_01,084370,KR7084370006,KOSDAQ,유진테크,2024-04-12,2024-04-15,77.44,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012510_KR7012510004_KOSPI_02,012510,KR7012510004,KOSPI,더존비즈온,2024-04-12,2024-04-15,70.49,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_237690_KR7237690003_KOSDAQ_01,237690,KR7237690003,KOSDAQ,에스티팜,2024-05-03,2024-05-07,78.49,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_001440_KR7001440007_KOSPI_01,001440,KR7001440007,KOSPI,대한전선,2024-05-03,2024-05-07,75.74,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017940_KR7017940008_KOSPI_02,017940,KR7017940008,KOSPI,E1,2024-05-17,2024-05-20,82.05,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_005930_KR7005930003_KOSPI_01,005930,KR7005930003,KOSPI,삼성전자,2024-05-17,2024-05-20,79.8,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_075580_KR7075580001_KOSPI_02,075580,KR7075580001,KOSPI,세진중공업,2024-05-17,2024-05-20,78.49,,3,SKIP_SAME_OPEN_REENTRY
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_059090_KR7059090001_KOSDAQ_01,059090,KR7059090001,KOSDAQ,미코,2024-05-17,2024-05-20,74.17,,4,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_192080_KR7192080000_KOSPI_01,192080,KR7192080000,KOSPI,더블유게임즈,2024-05-17,2024-05-20,73.3,,5,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_003960_KR7003960002_KOSPI_01,003960,KR7003960002,KOSPI,사조대림,2024-05-31,2024-06-03,80.99,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_078600_KR7078600004_KOSDAQ_01,078600,KR7078600004,KOSDAQ,대주전자재료,2024-05-31,2024-06-03,72.74,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_045100_KR7045100005_KOSDAQ_01,045100,KR7045100005,KOSDAQ,한양이엔지,2024-06-07,2024-06-10,82.05,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_137400_KR7137400008_KOSDAQ_01,137400,KR7137400008,KOSDAQ,피엔티,2024-06-07,2024-06-10,72.74,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_144960_KR7144960002_KOSDAQ_01,144960,KR7144960002,KOSDAQ,뉴파워프라즈마,2024-06-07,2024-06-10,72.74,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_204320_KR7204320006_KOSPI_01,204320,KR7204320006,KOSPI,HL만도,2024-06-07,2024-06-10,72.74,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017810_KR7017810003_KOSPI_01,017810,KR7017810003,KOSPI,풀무원,2024-06-14,2024-06-17,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_083930_KR7083930008_KOSDAQ_01,083930,KR7083930008,KOSDAQ,아바코,2024-06-14,2024-06-17,72.54,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_072710_KR7072710007_KOSPI_02,072710,KR7072710007,KOSPI,농심홀딩스,2024-06-21,2024-06-24,78.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_272290_KR7272290008_KOSDAQ_01,272290,KR7272290008,KOSDAQ,이녹스첨단소재,2024-06-28,2024-07-01,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_024720_KR7024720005_KOSPI_02,024720,KR7024720005,KOSPI,콜마홀딩스,2024-06-28,2024-07-01,73.67,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_033500_KR7033500000_KOSDAQ_02,033500,KR7033500000,KOSDAQ,동성화인텍,2024-07-26,2024-07-29,75.54,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_033780_KR7033780008_KOSPI_01,033780,KR7033780008,KOSPI,KT&G,2024-08-16,2024-08-19,79.94,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017960_KR7017960006_KOSPI_02,017960,KR7017960006,KOSPI,한국카본,2024-08-16,2024-08-19,73.04,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_007340_KR7007340003_KOSPI_03,007340,KR7007340003,KOSPI,DN오토모티브,2024-08-16,2024-08-19,72.74,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_112610_KR7112610001_KOSPI_02,112610,KR7112610001,KOSPI,씨에스윈드,2024-08-30,2024-09-02,78.49,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_086900_KR7086900008_KOSDAQ_02,086900,KR7086900008,KOSDAQ,메디톡스,2024-08-30,2024-09-02,76.04,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_000240_KR7000240002_KOSPI_01,000240,KR7000240002,KOSPI,한국앤컴퍼니,2024-09-13,2024-09-19,80.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_200670_KR7200670008_KOSDAQ_02,200670,KR7200670008,KOSDAQ,휴메딕스,2024-09-20,2024-09-23,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_086280_KR7086280005_KOSPI_02,086280,KR7086280005,KOSPI,현대글로비스,2024-09-20,2024-09-23,71.99,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_010130_KR7010130003_KOSPI_02,010130,KR7010130003,KOSPI,고려아연,2024-09-27,2024-09-30,73.24,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_011780_KR7011780004_KOSPI_01,011780,KR7011780004,KOSPI,금호석유화학,2024-09-27,2024-09-30,70.24,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_267250_KR7267250009_KOSPI_02,267250,KR7267250009,KOSPI,HD현대,2024-10-04,2024-10-07,78.49,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_140860_KR7140860008_KOSDAQ_02,140860,KR7140860008,KOSDAQ,파크시스템스,2024-10-04,2024-10-07,77.99,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_002960_KR7002960003_KOSPI_01,002960,KR7002960003,KOSPI,한국쉘석유,2024-10-11,2024-10-14,82.05,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_029960_KR7029960002_KOSDAQ_01,029960,KR7029960002,KOSDAQ,코엔텍,2024-11-15,2024-11-18,79.3,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_140860_KR7140860008_KOSDAQ_03,140860,KR7140860008,KOSDAQ,파크시스템스,2024-11-29,2024-12-02,75.49,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012750_KR7012750006_KOSPI_01,012750,KR7012750006,KOSPI,에스원,2024-11-29,2024-12-02,74.55,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_082920_KR7082920000_KOSDAQ_04,082920,KR7082920000,KOSDAQ,비츠로셀,2025-01-03,2025-01-06,77.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_095340_KR7095340006_KOSDAQ_01,095340,KR7095340006,KOSDAQ,ISC,2025-01-03,2025-01-06,76.04,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_086280_KR7086280005_KOSPI_03,086280,KR7086280005,KOSPI,현대글로비스,2025-01-03,2025-01-06,72.74,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_003490_KR7003490000_KOSPI_01,003490,KR7003490000,KOSPI,대한항공,2025-01-17,2025-01-20,71.05,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_035420_KR7035420009_KOSPI_01,035420,KR7035420009,KOSPI,NAVER,2025-02-07,2025-02-10,72.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_058970_KR7058970005_KOSDAQ_01,058970,KR7058970005,KOSDAQ,엠로,2025-02-07,2025-02-10,72.07,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_093050_KR7093050003_KOSPI_03,093050,KR7093050003,KOSPI,LF,2025-02-14,2025-02-17,79.3,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_011760_KR7011760006_KOSPI_01,011760,KR7011760006,KOSPI,현대코퍼레이션,2025-02-21,2025-02-24,77.99,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_057050_KR7057050007_KOSPI_02,057050,KR7057050007,KOSPI,현대홈쇼핑,2025-02-21,2025-02-24,74.55,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_034950_KR7034950006_KOSDAQ_01,034950,KR7034950006,KOSDAQ,한국기업평가,2025-02-28,2025-03-04,78.49,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_095610_KR7095610002_KOSDAQ_01,095610,KR7095610002,KOSDAQ,테스,2025-03-14,2025-03-17,80.99,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_060980_KR7060980000_KOSPI_02,060980,KR7060980000,KOSPI,HL홀딩스,2025-03-21,2025-03-24,79.8,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_102710_KR7102710001_KOSDAQ_01,102710,KR7102710001,KOSDAQ,이엔에프테크놀로지,2025-03-21,2025-03-24,77.99,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_023590_KR7023590003_KOSPI_01,023590,KR7023590003,KOSPI,다우기술,2025-03-21,2025-03-24,75.1,,3,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_097520_KR7097520001_KOSPI_01,097520,KR7097520001,KOSPI,엠씨넥스,2025-03-21,2025-03-24,74.32,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_053800_KR7053800009_KOSDAQ_01,053800,KR7053800009,KOSDAQ,안랩,2025-04-04,2025-04-07,77.99,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017800_KR7017800004_KOSPI_03,017800,KR7017800004,KOSPI,현대엘리베이터,2025-04-11,2025-04-14,72.74,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_099430_KR7099430001_KOSDAQ_01,099430,KR7099430001,KOSDAQ,바이오플러스,2025-04-18,2025-04-21,72.81,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_183300_KR7183300003_KOSDAQ_01,183300,KR7183300003,KOSDAQ,코미코,2025-04-18,2025-04-21,70.72,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_006040_KR7006040000_KOSPI_01,006040,KR7006040000,KOSPI,동원산업,2025-04-25,2025-04-28,80.99,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_006120_KR7006120000_KOSPI_02,006120,KR7006120000,KOSPI,SK디스커버리,2025-04-25,2025-04-28,76.85,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_041510_KR7041510009_KOSDAQ_02,041510,KR7041510009,KOSDAQ,에스엠,2025-05-09,2025-05-12,83.24,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_059090_KR7059090001_KOSDAQ_02,059090,KR7059090001,KOSDAQ,미코,2025-05-09,2025-05-12,75.54,,2,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_006120_KR7006120000_KOSPI_03,006120,KR7006120000,KOSPI,SK디스커버리,2025-05-16,2025-05-19,79.3,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_009970_KR7009970005_KOSPI_03,009970,KR7009970005,KOSPI,영원무역홀딩스,2025-05-16,2025-05-19,77.99,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_352820_KR7352820005_KOSPI_01,352820,KR7352820005,KOSPI,하이브,2025-05-16,2025-05-19,77.99,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_111770_KR7111770004_KOSPI_02,111770,KR7111770004,KOSPI,영원무역,2025-05-16,2025-05-19,77.74,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_006260_KR7006260004_KOSPI_02,006260,KR7006260004,KOSPI,LS,2025-05-16,2025-05-19,75.54,,5,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_069960_KR7069960003_KOSPI_03,069960,KR7069960003,KOSPI,현대백화점,2025-05-16,2025-05-19,72.74,,6,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_284740_KR7284740008_KOSPI_02,284740,KR7284740008,KOSPI,쿠쿠홈시스,2025-05-16,2025-05-19,70.49,,7,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_030530_KR7030530000_KOSDAQ_01,030530,KR7030530000,KOSDAQ,원익홀딩스,2025-05-23,2025-05-26,76.67,,1,EXECUTED
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_005690_KR7005690003_KOSPI_01,005690,KR7005690003,KOSPI,파미셀,2025-05-23,2025-05-26,75.49,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_004800_KR7004800009_KOSPI_02,004800,KR7004800009,KOSPI,효성,2025-05-30,2025-06-02,80.24,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_054950_KR7054950001_KOSDAQ_01,054950,KR7054950001,KOSDAQ,제이브이엠,2025-05-30,2025-06-02,78.54,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_011200_KR7011200003_KOSPI_01,011200,KR7011200003,KOSPI,HMM,2025-05-30,2025-06-02,78.49,,3,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_003090_KR7003090008_KOSPI_01,003090,KR7003090008,KOSPI,대웅,2025-05-30,2025-06-02,73.44,,4,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_090430_KR7090430000_KOSPI_01,090430,KR7090430000,KOSPI,아모레퍼시픽,2025-05-30,2025-06-02,73.29,,5,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_032350_KR7032350001_KOSPI_01,032350,KR7032350001,KOSPI,롯데관광개발,2025-05-30,2025-06-02,72.74,,6,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_029460_KR7029460003_KOSPI_01,029460,KR7029460003,KOSPI,케이씨,2025-06-13,2025-06-16,75.74,,1,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_268280_KR7268280005_KOSPI_01,268280,KR7268280005,KOSPI,미원에스씨,2025-06-13,2025-06-16,73.24,,2,SKIP_INSUFFICIENT_CASH
PORTFOLIO_B_HALF_PROFIT_AT_50,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_030520_KR7030520001_KOSDAQ_01,030520,KR7030520001,KOSDAQ,한컴,2025-06-13,2025-06-16,72.74,,3,SKIP_INSUFFICIENT_CASH
